QuestID	QuestName	Objective	Description	DunningDialogue	UnfinishedDialogue	FinishedDialogue	Difficulty	StartGossipType	StartGossip1	StartGossip2	StartGossip3	StartGossip4	EndGossipType	EndGossip1	EndGossip2	EndGossip3	EndGossip4	QuestValueStr1	QuestValueStr2	QuestValueStr3	QuestValueStr4	QuestValueStr5	QuestValueStr6	QuestValueStr7	QuestValueStr8	IsUseScriptedItem	QuestFinishedObjective	QuestFailedObjective
3504	路痴首仙	<G>桃仙居中的桃叶仙让你带着蟠桃在闻香岭南面的山洞中找到桃丘首仙。	<G><F174 桃叶仙看了看天色。>\n<H28><G>为何<F173 首仙>到了饭时还没回来，莫非又迷路了么？首仙只有这一桩坏处，那便是他时常会迷路，虽然有侍女孤影陪伴，可还是常常找不回桃仙居。\n<H28><G>现下又不知他们两个跑去了哪里，你去找找吧，若还不回来，可要饿肚子了，若是找到，先把这枚<F171 蟠桃>拿给首仙果腹吧。\n<H28><G>我们为首仙在桃丘东面的山中建了个居所，不知是否会在那里？你<F173 过了桃丘后往闻香岭最南面的山洞中>找找去吧。	<G>快去吧，再迟这烤肉又要凉了，还要再烧烤一遍。	<G><F174 桃丘首仙发出了嗷嗷嗷的雄壮叫声，你很难弄清他要说些什么。>	<G><F174 桃丘首仙发出了嗷嗷嗷的雄壮叫声，你很难弄清他要说些什么。>		0					0													0	带着蟠桃在闻香岭南面的山洞中找到桃丘首仙。	
3505	红衣姐姐	<G>血衣监狱的沙菲娜让你找一旁的邀月谈一谈。	<G><F173 邀月>圣女是个好人，她一直无微不至的照顾这个孩子，说一定会带他出去的……这些日子他病情又加重了，能不能去问问圣女该怎么办？	<G>哎……	<G>你是？	<G>无缺感染的是热疫，只可惜我被囚禁在此，不能为他取药。		0					0													0		
3506	异族奇猴	<G>桃丘东面隐秘首仙台中的唐孤影请你前去桃音亭北面桃林中，捉来南洋奇猴给她。	<G><F174 这个女子眉目间依稀有些像兽居中的功夫螳螂，她看你一脸茫然，掩口而笑。>\n<H28><G>嘿嘿，被首仙吓到了吧，他对陌生人一向不怎么友好的。是叶仙前辈请你来找我们回去用饭吧，这次却是有些为难。\n<H28><G>首仙他看中了在这桃丘一带突然出现的<F173 南洋奇猴>，这猴子小巧玲珑，中原从未见过，若不将它捉来，首仙可不会跟我回去。\n<H28><G>我有个大哥，唤作螳螂，他是恶人谷兽王殿的人，精通捕捉野兽之术，他如今也在巴陵。我方才从他手中取来了<F171 缚猿之桃>，桃子上涂抹了多种猿猴无法抗拒的香味，你拿这桃子去<F173 桃音亭北面的桃林>中，找到<F173 一块旁边燃有火堆的巨石>，然后再将我刚给你的桃子放于地上，定可将那奇猴诱来捕到。\n<H28><G>那火堆是我在那放的记号，哈哈，我是不是很聪明？	<G>首仙向来颇为固执，他认定之事，只怕旁人无法改变。	<G>首仙向来颇为固执，他认定之事，只怕旁人无法改变。	<G>就是这猴儿，果然伶俐得紧，与众不同。		0					0													1	将南洋奇猴交给唐孤影。	
3507	无效任务名称	<G>无效任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
3508	扯破的密信	<G>把扯破的密信交给白首山浩气盟营地的紫竹翁看看。	<G><F174 这是山贼身上掉下来的一封信，已经在刚才的打斗中被扯破了。将两块碎片拼在一起只能看到上面一些零碎的歪歪斜斜的字体：>\n<H28><G><F174 浩气盟兵力不足，若现今反击定能大获全胜，速往西向长江水寨处报……>\n<H28><G><F174 还是快把这><F171 信><F174 给><F173 白首山浩气盟营地><F174 的><F173 紫竹翁><F174 看下为好。>	<G>无效未完成对话（接任务处）	<G>你说你找到了什么？	<G><F174 紫竹翁接过密信，细细看了，惊呼道。>\n<H28><G>不好，这伙山贼却也并不呆傻，察觉到我们浩气盟的动作，竟然已经派遣下属前往十二连环坞送信了！\n<H28><G>若是让长江水寨得知本盟的详细动作，不知又要生出多少麻烦！		0					0													0	把扯破的密信交给紫竹翁。	
3509	多年之后	<G>潇湘岛南面矜语轩内的香婆婆让你将奇猴之毛和信件带给巴陵镇东北边左丘园门口的守卫。	<G><F174 香婆婆看了看你。>\n<H28><G>说起来，你的面相我似乎见过呢。\n<H28><G>你一定不相信，我是一位南洋的公主，你看到的面容并非是我的真容……\n<H28><G>那是一座海上佛国，我在那里度过了十余年，整日陪我最爱的灵猴玩耍，直到父王要将我嫁到大唐来，给唐王做妃子。\n<H28><G>我们搭乘的是南洋商会的大商船，沿途海上风光壮丽，让我对父王口中的繁华大唐极为向往。可惜我那时眼光庸碌，看不清随从中隐藏了恶人。\n<H28><G>后来的旅程颠簸崎岖，商队困于海寇之岛，我被属下唤作灵奴的侍女背叛，面容毁伤，侥幸逃出。而那灵奴却顶替我的身份入宫去了。这几年来，她派遣杀手阻我归国，我势单力孤，无计可施。直到今日，方才找到机缘。前些日子，我那南洋的灵猴背负着数件南洋奇珍来到我身边，而那灵奴对此事甚为看重，竟然亲自追来巴陵，如今正托身于两湖大侠左丘燎原的左丘园中。\n<H28><G>这或许便是让灵奴偿还恶业的唯一机缘吧。<C>，你能否带我这<F171 信件>和这把<F171 奇猴之毛>去<F173 巴陵镇东北边的左丘园>，交给<F173 院门外的守卫>，让他转交给灵奴，她如此看重这猴子，会来赴约吧。	<G>我那猴子又跑去哪里了，总是不安份。	<G><F174 这个守卫一脸戒备地看着你。>	<G><F174 守卫看了看信，对你恭谨了许多。>\n<H28><G>原来是给公主的信，我定然送到。		0					0													0	将奇猴之毛和信件带给左丘园门口的守卫。	
3510	悲酥清风	<G>龙门客栈的金香玉让你去银沙石林收集白眉蝮蛇胆和龙角牡丹。	<G>那悲酥清风乃是江湖上少见的毒药，无色无味无踪无形，中毒之人会在不知不觉中气力涣散，功力大减，不过那毒药中所需的两种药材却十分稀罕，一种是<F171 白眉蝮蛇胆>，那<F172 白眉蝮蛇>比一般漠蛇大一些，在这在<F173 银沙石林北边靠路边的石门下>一带游走；另一种是<F171 龙角牡丹>，你去银沙石林北的<F173 银沙海>一带仔细寻找或有所获。	<G>那白眉蝮蛇和龙角牡丹都在银沙石林一带，你只需仔细找找就成。	<G>那蝮蛇和龙角牡丹都在银沙石林一带，你只需仔细找找就成。	<G>正是这些材料！	高级	0					0													0	将白眉蝮蛇胆和龙角牡丹交给金香玉。	
3511	守卫的承诺	<G>将书信已送到的事情回复西南角矜语轩中的香婆婆。	<G>左丘园的主人乃是我们老爷左丘燎原，两湖一带的有名大侠，你可曾听过他的名头？\n<H28><G>你送来之物我会转交给公主殿下，你这便去复命吧！	<G>院门重地，不可久留。	<G><F174 香婆婆还在给桃花仙讲故事。>	<G><F174 香婆婆听你说起经过，皱了皱眉。>\n<H28><G>希望她能按约而来。		0					0													0		
3512	无效任务名称	<G>无效任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
3513	杀手榜中人	<G>矜语轩的香婆婆让你把玉佛带给北边桃丘桃音亭中的姬别情。	<G>此次为了复仇，我用猴儿盗来的珍宝聘请了几名刺客，其中最为有名的便是杀手榜中第七位的姬别情。\n<H28><G>不过他还未曾收下我的订金，这尊玉佛是千年前我国中最大佛寺的主持亲手开光之物，用你们大唐的话说，便是值得用一个小国和数座城池来换取的宝贝。有了这玉佛作为酬劳，那姬别情也不会再推脱了吧？\n<H28><G><N>，帮我将这<F171 玉佛>带给<F173 姬别情>吧，他如今就在<F173 北边桃丘桃花池的桃音亭中>。	<G>拿去这尊玉佛，姬别情该会应承了吧。	<G>这巴陵一地，我最爱的便是这飞瀑了，听浅潭水音，观桃花落地，便能暂忘江湖上的杀戮。	<G>嘿嘿！香婆婆还是妄想我能和那些不讲规矩的刺客一同出手么？\n<H28><G>南洋玉佛？我姬别情之守则，便是传世之宝也休想动摇半分。		0					0													0	把玉佛带给北边桃丘桃音亭中的姬别情。	
3514	阻止送信山贼	<G>白首山浩气盟营地内的紫竹翁让你杀掉从白首山跑出去的送信山贼。	<G>被聚仙寨的恶贼发现我浩气盟现在人手不足……可是有些麻烦！他们这是要往长江水寨求援搬兵了！若然这信被送出，到时山贼救兵一来，我等剿灭巴陵山寨便不会太过顺利！\n<H28><G><N>，还请你能去阻止送信山贼！\n<H28><G>依在下看，那<F172 送信山贼>之行踪必然隐秘，断不会由大路前行，还需细细找寻方可。不过他们行踪再隐秘，也要<F173 从这白首山往西走>，沿途若有些<F173 油菜田>，<F173 小树林>等便于匿踪所在，莫要放过了，说不准他们便躲藏其中。\n<H28><G>切记万不可被他走出这巴陵！	<G>这可如何是好啊！大侠定要擒住那贼人啊！	<G>这可如何是好啊！大侠定要擒住那贼人啊！	<G><F174 紫竹翁长吁了一口气。>\n<H28><G>山贼如此滑溜，只望没有漏网之鱼。		0					0													0	回报紫竹翁。	
3515	莫雨相邀	<G>巴陵镇的莫阿金通报，莫雨邀请你去东南面的通天泽相见。	<G>他大爷的！总算等到你了！\n<H28><G><F174 莫阿金眉开眼笑道：>\n<H28><G><N>，我奉<F173 莫雨>少爷之命，在此候着以迎接您可有些时候了，这巴陵地段山贼多，不安稳，阿金还怕您出了什么岔子呐！啊呸呸呸！看我这臭嘴啊！您是大侠，怎么会被那些如蛇虫鼠蚁般的山贼牵绊住呐！\n<H28><G>嗨！看我这脑子，说了半天竟然没说要事！是这样的，少爷听说您要经过巴陵，正巧他也在此，便特遣我在此相告一声，他在<F173 东南面的通天泽>等着您呐。\n<H28><G>哦，大侠……方才阿金说怕您遭什么不测……全是乱说……大侠千万莫要在主子面前提起啊……\n<H28><G><F174 莫阿金说到莫雨的时候，面色畏惧，定是十分之敬畏莫雨。>	<G>您可千万记得别提起阿金刚才说的那些废话啊……	<G>看什么看！	<G><F174 莫雨看到你，眼神中显出迷茫和回忆之色，半晌方才定神对你说道：>\n<H28><G>你来了……我也来了，咱们都到了，他们也该死了……\n<H28><G>说起来，又有许多日子未曾见到了！当年你在稻香村之时，小白、王婆、大石头，他们都还在的……		0					0													0		
3516	秘藏的灵药	<G>血衣监狱的邀月让你从附近的阿里曼施刑者或阿里曼罚罪者身上取得红衣秘药。	<G>当他们把无缺带回来的时候，这个孩子就已经奄奄一息。可是他很平静——一种不该属于这个年纪的平静。\n<H28><G>我知道，这个孩子一定经历过很多事情，一些他不该经历的事情。幸而他们听从了我的请求，让他留在这里陪我，我才能用内功帮他续命。\n<H28><G>现在他已经岌岌可危，或许我们教内秘藏的一种神药能救他一命。我已经是戴罪之身，那些<F172 阿里曼施刑者>和<F172 阿里曼罚罪者>自然不会将<F173 红衣秘药>给我。\n<H28><G>你能帮帮我么？	<G>拜托你了。	<G>可能拿到秘药？	<G>希望这些药能让无缺平安无事。		0					0													0	将红衣秘药交给邀月。	
3517	杀将云集	<G>取得魏明月夫妻、魏若海、肖笑僧的宝物，交给桃丘桃音亭中的姬别情。	<G><F174 姬别情双目微闭又张。>\n<H28><G>这次的雇主香婆婆不老实！我虽被她许诺成事之后有重金之赏，但在另一边，香婆婆又找了魏门刺客与凌雪阁形成竞争之局。\n<H28><G>姬某行事，向来独来独往，从不借重于同道，更何况此次香婆婆雇佣的这批刺客是江湖上有名的不讲信义。他们四个头目：<F172 满天星>和<F172 魏明月>这两夫妻，还有<F172 魏若海>、<F172 肖笑僧>，从来是身兼刺客盗匪二业，这次得知姬某也接了赏金，竟然还想暗杀于我，独吞彩头，哪有这般好事？\n<H28><G><N>，宰了这些碍手碍脚的。他们的据点就在桃丘之中，亮了自己的名号就想让江湖同道绕道，也太看得起自己了。\n<H28><G>他们还带来了<F172 魏门刺客>，凡挡之者，来多少杀多少，这也确实太过嚣张。\n<H28><G><N>，为打他们士气，你现下去将那四人身上的<F171 宝物>都拿来给我吧。\n<H28><G>他们四人散布在周围<F173 三处桃林中刺客出没之地>！	<G>当杀手享有了极高的名头，他离死也不远了，你所知晓的“姬别情”当然也并非是我的真名实姓！	<G>当杀手享有了极高的名头，他离死也不远了，你所知晓的“姬别情”当然也并非是我的真名实姓！	<G>这些宝物我便都笑纳了。\n<H28><G>你看，行走江湖定要睁大双眼，若是像这魏门刺客一般，罩子不亮，硬要和我们凌雪阁抢生意，便是自寻死路了。\n<H28><G>魏门刺客的杀手都已被杀光了，这下香婆婆该接受姬某的法子了吧？	2人精英	0					0													0	把宝物交给姬别情。	
