ItemID	IconID	SoundID	Name	Desc	Requirement
25933	2879		玉鼎定涛剑		
25934	2879		玉鼎定涛剑		
25935	2879		玉鼎定涛剑		
25936	489		寒江浮名衣	<Text>text="雨打孤篷，浮名无凭，寒江酒消蜀琴鸣。" font=100 </text>	
25937	489		寒江浮名衣	<Text>text="雨打孤篷，浮名无凭，寒江酒消蜀琴鸣。" font=100 </text>	
25938	489		寒江浮名衣	<Text>text="雨打孤篷，浮名无凭，寒江酒消蜀琴鸣。" font=100 </text>	
25939	489		寒江浮名衣	<Text>text="雨打孤篷，浮名无凭，寒江酒消蜀琴鸣。" font=100 </text>	
25940	1025		怒江铁带		
25941	1025		怒江铁带		
25942	1025		怒江铁带		
25943	1025		怒江铁带		
25944	63		虎窟佛调行		
25945	63		虎窟佛调行		
25946	63		虎窟佛调行		
25947	63		虎窟佛调行		
25948	475		百罹之握		
25949	475		百罹之握		
25950	475		百罹之握		
25951	475		百罹之握		
25952	809		徽显囊		
25953	809		徽显囊		
25954	809		徽显囊		
25955	809		徽显囊		
25956	48		悟明尊者冠		
25957	48		悟明尊者冠		
25958	48		悟明尊者冠		
25959	48		悟明尊者冠		
25960	1061		广成道袍		
25961	1061		广成道袍		
25962	1061		广成道袍		
25963	1061		广成道袍		
25964	1151		玄文麟裳	<Text>text="骏骨牵盐，玄文覆瓿。" font=100 </text>	
25965	1151		玄文麟裳	<Text>text="骏骨牵盐，玄文覆瓿。" font=100 </text>	
25966	1151		玄文麟裳	<Text>text="骏骨牵盐，玄文覆瓿。" font=100 </text>	
25967	1151		玄文麟裳	<Text>text="骏骨牵盐，玄文覆瓿。" font=100 </text>	
25968	1186		斗草珠履		
25969	1186		斗草珠履		
25970	1186		斗草珠履		
25971	1186		斗草珠履		
25972	1029		龙晟护腰		
25973	1029		龙晟护腰		
25974	1029		龙晟护腰		
25975	1029		龙晟护腰		
25976	492		障云袂		
25977	492		障云袂		
25978	492		障云袂		
25979	492		障云袂		
25980	1116		聆夜皮帽		
25981	1116		聆夜皮帽		
25982	1116		聆夜皮帽		
25983	1116		聆夜皮帽		
25984	2846		古滇戒玺		
25985	2846		古滇戒玺		
25986	2846		古滇戒玺		
25987	2846		古滇戒玺		
25988	2835		幽冥伶仃		
25989	2835		幽冥伶仃		
25990	2835		幽冥伶仃		
25991	2835		幽冥伶仃		
25992	2869		驭鲲槊		
25993	2869		驭鲲槊		
25994	2869		驭鲲槊		
25995	2869		驭鲲槊		
25996	1058		法慧袈裟		
25997	1058		法慧袈裟		
25998	1058		法慧袈裟		
25999	1058		法慧袈裟		
26000	1163		倚玉古裳	<Text>text="坐惭空自老，江海未还身。" font=100 </text>	
26001	1163		倚玉古裳	<Text>text="坐惭空自老，江海未还身。" font=100 </text>	
26002	1163		倚玉古裳	<Text>text="坐惭空自老，江海未还身。" font=100 </text>	
26003	1163		倚玉古裳	<Text>text="坐惭空自老，江海未还身。" font=100 </text>	
26004	1198		雁塔名	<Text>text="雁塔提名为贵客，紫袍玉带气昂昂。" font=100 </text>	
26005	1198		雁塔名	<Text>text="雁塔提名为贵客，紫袍玉带气昂昂。" font=100 </text>	
26006	1198		雁塔名	<Text>text="雁塔提名为贵客，紫袍玉带气昂昂。" font=100 </text>	
26007	1198		雁塔名	<Text>text="雁塔提名为贵客，紫袍玉带气昂昂。" font=100 </text>	
26008	1033		蚍援束腰		
26009	1033		蚍援束腰		
26010	1033		蚍援束腰		
26011	1033		蚍援束腰		
26012	2834		魔形魅影		
26013	2834		魔形魅影		
26014	2834		魔形魅影		
26015	2834		魔形魅影		
26016	2847		诉衷扳指		
26017	2847		诉衷扳指		
26018	2847		诉衷扳指		
26019	2847		诉衷扳指		
26020	1070		定光裹手		
26021	1070		定光裹手		
26022	1070		定光裹手		
26023	1070		定光裹手		
26024	502		弘演血笔	<Text>text="弘演纳肝犹报主，王裒泣血倍思亲。" font=100 </text>	
26025	502		弘演血笔	<Text>text="弘演纳肝犹报主，王裒泣血倍思亲。" font=100 </text>	
26026	502		弘演血笔	<Text>text="弘演纳肝犹报主，王裒泣血倍思亲。" font=100 </text>	
26027	502		弘演血笔	<Text>text="弘演纳肝犹报主，王裒泣血倍思亲。" font=100 </text>	
26028	491		玉珂青袍		
26029	491		玉珂青袍		
26030	491		玉珂青袍		
26031	491		玉珂青袍		
26032	56		碧岩世印裤		
26033	56		碧岩世印裤		
26034	56		碧岩世印裤		
26035	56		碧岩世印裤		
26036	1022		黠敌裹腰		
26037	1022		黠敌裹腰		
26038	1022		黠敌裹腰		
26039	1022		黠敌裹腰		
26040	483		蒙嵯踏		
26041	483		蒙嵯踏		
26042	483		蒙嵯踏		
26043	483		蒙嵯踏		
26044	1221		逶丽玉佩		
26045	1221		逶丽玉佩		
26046	1221		逶丽玉佩		
26047	1221		逶丽玉佩		
26048	1095		子晋长袖	<Text>text="孤高桓伊笛，飘渺子晋笙。" font=100 </text>	
26049	1095		子晋长袖	<Text>text="孤高桓伊笛，飘渺子晋笙。" font=100 </text>	
26050	1095		子晋长袖	<Text>text="孤高桓伊笛，飘渺子晋笙。" font=100 </text>	
26051	1095		子晋长袖	<Text>text="孤高桓伊笛，飘渺子晋笙。" font=100 </text>	
26052	809		昙翼梵辉		
26053	809		昙翼梵辉		
26054	809		昙翼梵辉		
26055	809		昙翼梵辉		
26056	1062		宣武白鹿衣		
26057	1062		宣武白鹿衣		
26058	1062		宣武白鹿衣		
26059	1062		宣武白鹿衣		
26060	1164		泣花奇裳		
26061	1164		泣花奇裳		
26062	1164		泣花奇裳		
26063	1164		泣花奇裳		
26064	61		罗盛战靴	<Text>text="蹈海宁受赏，还山非问津。" font=100 </text>	
26065	61		罗盛战靴	<Text>text="蹈海宁受赏，还山非问津。" font=100 </text>	
26066	61		罗盛战靴	<Text>text="蹈海宁受赏，还山非问津。" font=100 </text>	
26067	61		罗盛战靴	<Text>text="蹈海宁受赏，还山非问津。" font=100 </text>	
26068	1027		安汉裹腰		
26069	1027		安汉裹腰		
26070	1027		安汉裹腰		
26071	1027		安汉裹腰		
26072	1100		羡天洲		
26073	1100		羡天洲		
26074	1100		羡天洲		
26075	1100		羡天洲		
26076	1127		豪酋顶戴		
26077	1127		豪酋顶戴		
26078	1127		豪酋顶戴		
26079	1127		豪酋顶戴		
26080	1226		鹿苑跋堤坠		
26081	1226		鹿苑跋堤坠		
26082	1226		鹿苑跋堤坠		
26083	1226		鹿苑跋堤坠		
26084	2834		知丘情	<Text>text="杯酒论英雄，难得知丘情！" font=100 </text>	
26085	2834		知丘情	<Text>text="杯酒论英雄，难得知丘情！" font=100 </text>	
26086	2834		知丘情	<Text>text="杯酒论英雄，难得知丘情！" font=100 </text>	
26087	2834		知丘情	<Text>text="杯酒论英雄，难得知丘情！" font=100 </text>	
26088	2731		歧路追魂		
26089	2731		歧路追魂		
26090	2731		歧路追魂		
26091	2731		歧路追魂		
26092	469		销骨毒衣	<Text>text="无言来日长，可怜歧路殇！" font=100 </text>	
26093	469		销骨毒衣	<Text>text="无言来日长，可怜歧路殇！" font=100 </text>	
26094	469		销骨毒衣	<Text>text="无言来日长，可怜歧路殇！" font=100 </text>	
26095	469		销骨毒衣	<Text>text="无言来日长，可怜歧路殇！" font=100 </text>	
26096	1166		夜武腿甲		
26097	1166		夜武腿甲		
26098	1166		夜武腿甲		
26099	1166		夜武腿甲		
26100	1194		索诃踏		
26101	1194		索诃踏		
26102	1194		索诃踏		
26103	1194		索诃踏		
26104	488		舞风绣带		
26105	488		舞风绣带		
26106	488		舞风绣带		
26107	488		舞风绣带		
26108	48		明皓头饰		
26109	48		明皓头饰		
26110	48		明皓头饰		
26111	48		明皓头饰		
26112	456		东钦护臂		
26113	456		东钦护臂		
26114	456		东钦护臂		
26115	456		东钦护臂		
26116	809		散宜生		
26117	809		散宜生		
26118	809		散宜生		
26119	809		散宜生		
26120	2864		太一重剑		
26121	2864		太一重剑		
26122	2864		太一重剑		
26123	2864		太一重剑		
26124	2867		流彩宵练剑		
26125	2867		流彩宵练剑		
26126	2867		流彩宵练剑		
26127	2867		流彩宵练剑		
26128	1053		觉妙佛心衣		
26129	1053		觉妙佛心衣		
26130	1053		觉妙佛心衣		
26131	1053		觉妙佛心衣		
26132	462		无惭僧朗带		
26133	462		无惭僧朗带		
26134	462		无惭僧朗带		
26135	462		无惭僧朗带		
26136	1192		琅山真人履		
26137	1192		琅山真人履		
26138	1192		琅山真人履		
26139	1192		琅山真人履		
26140	2847		穿虱心	<Text>text="断鳌足，穿虱心，唯手熟尔。" font=100 </text>	
26141	2847		穿虱心	<Text>text="断鳌足，穿虱心，唯手熟尔。" font=100 </text>	
26142	2847		穿虱心	<Text>text="断鳌足，穿虱心，唯手熟尔。" font=100 </text>	
26143	2847		穿虱心	<Text>text="断鳌足，穿虱心，唯手熟尔。" font=100 </text>	
26144	474		拭珠罗袂		
26145	474		拭珠罗袂		
26146	474		拭珠罗袂		
26147	474		拭珠罗袂		
26148	48		孤舟神隐		
26149	48		孤舟神隐		
26150	48		孤舟神隐		
26151	48		孤舟神隐		
26152	1142		刑迹束腿		
26153	1142		刑迹束腿		
26154	1142		刑迹束腿		
26155	1142		刑迹束腿		
26156	1159		云龙八极游		
26157	1159		云龙八极游		
26158	1159		云龙八极游		
26159	1159		云龙八极游		
26160	485		巴人草鞋	<Text>text="谷鸟衔枝去，巴人负笈归。" font=100 </text>	
26161	485		巴人草鞋	<Text>text="谷鸟衔枝去，巴人负笈归。" font=100 </text>	
26162	485		巴人草鞋	<Text>text="谷鸟衔枝去，巴人负笈归。" font=100 </text>	
26163	485		巴人草鞋	<Text>text="谷鸟衔枝去，巴人负笈归。" font=100 </text>	
26164	53		青龙贯索		
26165	53		青龙贯索		
26166	53		青龙贯索		
26167	53		青龙贯索		
26168	454		夸诞曲指		
26169	454		夸诞曲指		
26170	454		夸诞曲指		
26171	454		夸诞曲指		
26172	1127		断血顶戴		
26173	1127		断血顶戴		
26174	1127		断血顶戴		
26175	1127		断血顶戴		
26176	1222		孔识血佩		
26177	1222		孔识血佩		
26178	1222		孔识血佩		
26179	1222		孔识血佩		
26180	2850		缥碧戒		
26181	2850		缥碧戒		
26182	2850		缥碧戒		
26183	2850		缥碧戒		
26184	2868		寥星		
26185	2868		寥星		
26186	2868		寥星		
26187	2868		寥星		
26188	489		流麦衫	<Text>text="流麦非关忘，收书独不能。" font=100 </text>	
26189	489		流麦衫	<Text>text="流麦非关忘，收书独不能。" font=100 </text>	
26190	489		流麦衫	<Text>text="流麦非关忘，收书独不能。" font=100 </text>	
26191	489		流麦衫	<Text>text="流麦非关忘，收书独不能。" font=100 </text>	
26192	1154		更国护腿		
26193	1154		更国护腿		
26194	1154		更国护腿		
26195	1154		更国护腿		
26196	1195		雪练丝履		
26197	1195		雪练丝履		
26198	1195		雪练丝履		
26199	1195		雪练丝履		
26200	1126		羯摩禅帽		
26201	1126		羯摩禅帽		
26202	1126		羯摩禅帽		
26203	1126		羯摩禅帽		
26204	1221		魔棺珠		
26205	1221		魔棺珠		
26206	1221		魔棺珠		
26207	1221		魔棺珠		
26208	1075		抚滇琴	<Text>text="滇琴久寂寞，烟月若平生。" font=100 </text>	
26209	1075		抚滇琴	<Text>text="滇琴久寂寞，烟月若平生。" font=100 </text>	
26210	1075		抚滇琴	<Text>text="滇琴久寂寞，烟月若平生。" font=100 </text>	
26211	1075		抚滇琴	<Text>text="滇琴久寂寞，烟月若平生。" font=100 </text>	
26212	2834		慧皎禅链		
26213	2834		慧皎禅链		
26214	2834		慧皎禅链		
26215	2834		慧皎禅链		
26216	2885		尽度娑婆	<Text>text="无畏娑婆，大智度世。" font=100 </text>	
26217	2885		尽度娑婆	<Text>text="无畏娑婆，大智度世。" font=100 </text>	
26218	2885		尽度娑婆	<Text>text="无畏娑婆，大智度世。" font=100 </text>	
26219	2885		尽度娑婆	<Text>text="无畏娑婆，大智度世。" font=100 </text>	
26220	2871		天忌陌刀		
26221	2871		天忌陌刀		
26222	2871		天忌陌刀		
26223	2871		天忌陌刀		
26224	1055		庄跷战甲		
26225	1055		庄跷战甲		
26226	1055		庄跷战甲		
26227	1055		庄跷战甲		
26228	450		惧留捆仙索		
26229	450		惧留捆仙索		
26230	450		惧留捆仙索		
26231	450		惧留捆仙索		
26232	48		乌霾帽		
26233	48		乌霾帽		
26234	48		乌霾帽		
26235	48		乌霾帽		
26236	494		澄影素手		
26237	494		澄影素手		
26238	494		澄影素手		
26239	494		澄影素手		
26240	809		存楚心	<Text>text="宝剑思存楚，金杵许报韩。" font=100 </text>	
26241	809		存楚心	<Text>text="宝剑思存楚，金杵许报韩。" font=100 </text>	
26242	809		存楚心	<Text>text="宝剑思存楚，金杵许报韩。" font=100 </text>	
26243	809		存楚心	<Text>text="宝剑思存楚，金杵许报韩。" font=100 </text>	
26244	1226		渡虎斗印	<Text>text="九江皆渡虎，三郡尽还珠。" font=100 </text>	
26245	1226		渡虎斗印	<Text>text="九江皆渡虎，三郡尽还珠。" font=100 </text>	
26246	1226		渡虎斗印	<Text>text="九江皆渡虎，三郡尽还珠。" font=100 </text>	
26247	1226		渡虎斗印	<Text>text="九江皆渡虎，三郡尽还珠。" font=100 </text>	
26248	1171		商容玉裳		
26249	1171		商容玉裳		
26250	1171		商容玉裳		
26251	1171		商容玉裳		
26252	1145		流光曳裾		
26253	1145		流光曳裾		
26254	1145		流光曳裾		
26255	1145		流光曳裾		
26256	1177		氤灵靴		
26257	1177		氤灵靴		
26258	1177		氤灵靴		
26259	1177		氤灵靴		
26260	1035		吞鸟梦	<Text>text="终期吞鸟梦，振翼上云烟。" font=100 </text>	
26261	1035		吞鸟梦	<Text>text="终期吞鸟梦，振翼上云烟。" font=100 </text>	
26262	1035		吞鸟梦	<Text>text="终期吞鸟梦，振翼上云烟。" font=100 </text>	
26263	1035		吞鸟梦	<Text>text="终期吞鸟梦，振翼上云烟。" font=100 </text>	
26264	1126		郭昌战盔		
26265	1126		郭昌战盔		
26266	1126		郭昌战盔		
26267	1126		郭昌战盔		
26268	493		缘行生识		
26269	493		缘行生识		
26270	493		缘行生识		
26271	493		缘行生识		
26272	809		圣道障	<Text>text="能碍圣道，说以为障。" font=100 </text>	
26273	809		圣道障	<Text>text="能碍圣道，说以为障。" font=100 </text>	
26274	809		圣道障	<Text>text="能碍圣道，说以为障。" font=100 </text>	
26275	809		圣道障	<Text>text="能碍圣道，说以为障。" font=100 </text>	
26276	2845		伊水剑戒		
26277	2845		伊水剑戒		
26278	2845		伊水剑戒		
26279	2845		伊水剑戒		
26280	2886		迦毗摩罗禅杖	<Text>text="十二祖迦毗摩罗尊者路遇噬人巨蟒，为其说法授戒。其蟒即隐。" font=100 </text>	
26281	2886		迦毗摩罗禅杖	<Text>text="十二祖迦毗摩罗尊者路遇噬人巨蟒，为其说法授戒。其蟒即隐。" font=100 </text>	
26282	2886		迦毗摩罗禅杖	<Text>text="十二祖迦毗摩罗尊者路遇噬人巨蟒，为其说法授戒。其蟒即隐。" font=100 </text>	
26283	2886		迦毗摩罗禅杖	<Text>text="十二祖迦毗摩罗尊者路遇噬人巨蟒，为其说法授戒。其蟒即隐。" font=100 </text>	
26284	491		醉吟葬龙袍		
26285	491		醉吟葬龙袍		
26286	491		醉吟葬龙袍		
26287	491		醉吟葬龙袍		
26288	1156		淑媛花裳		
26289	1156		淑媛花裳		
26290	1156		淑媛花裳		
26291	1156		淑媛花裳		
26292	1196		阴柳绿履		
26293	1196		阴柳绿履		
26294	1196		阴柳绿履		
26295	1196		阴柳绿履		
26296	1034		花雪成连	<Text>text="花雪互追寻，成连海上琴。" font=100 </text>	
26297	1034		花雪成连	<Text>text="花雪互追寻，成连海上琴。" font=100 </text>	
26298	1034		花雪成连	<Text>text="花雪互追寻，成连海上琴。" font=100 </text>	
26299	1034		花雪成连	<Text>text="花雪互追寻，成连海上琴。" font=100 </text>	
26300	2834		乐令天		
26301	2834		乐令天		
26302	2834		乐令天		
26303	2834		乐令天		
26304	1221		勒那摩提印		
26305	1221		勒那摩提印		
26306	1221		勒那摩提印		
26307	1221		勒那摩提印		
26308	1127		陶正金冠		
26309	1127		陶正金冠		
26310	1127		陶正金冠		
26311	1127		陶正金冠		
26312	2889		勾首天蜒		
26313	2889		勾首天蜒		
26314	2889		勾首天蜒		
26315	2889		勾首天蜒		
26316	2875		太乙星尘剑		
26317	2875		太乙星尘剑		
26318	2875		太乙星尘剑		
26319	2875		太乙星尘剑		
26320	468		唤魂法衣		
26321	468		唤魂法衣		
26322	468		唤魂法衣		
26323	468		唤魂法衣		
26324	463		耿灼束腰		
26325	463		耿灼束腰		
26326	463		耿灼束腰		
26327	463		耿灼束腰		
26328	58		佛图澄之掌		
26329	58		佛图澄之掌		
26330	58		佛图澄之掌		
26331	58		佛图澄之掌		
26332	48		三语缘	<Text>text="三语定宿缘，何用谙素貌？" font=100 </text>	
26333	48		三语缘	<Text>text="三语定宿缘，何用谙素貌？" font=100 </text>	
26334	48		三语缘	<Text>text="三语定宿缘，何用谙素貌？" font=100 </text>	
26335	48		三语缘	<Text>text="三语定宿缘，何用谙素貌？" font=100 </text>	
26336	2847		多行头陀戒		
26337	2847		多行头陀戒		
26338	2847		多行头陀戒		
26339	2847		多行头陀戒		
26340	2834		夔绰护颈		
26341	2834		夔绰护颈		
26342	2834		夔绰护颈		
26343	2834		夔绰护颈		
26344	455		觅山护手		
26345	455		逆云护腕		
26346	455		浮坤护腕		
26347	455		玉池护腕		
26348	455		和霜护腕		
26349	455		护林护手		
26350	455		悟破护手		
26351	455		悍阳护手		
26352	455		驰军护手		
26353	455		绘泉护腕		
26354	455		聚海护腕		
26355	455		万虹护腕		
26356	455		愈枯护腕		
26357	491		觅山铠甲		
26358	491		逆云上衣		
26359	491		浮坤上衣		
26360	491		玉池上衣		
26361	491		和霜上衣		
26362	491		护林铠甲		
26363	491		悟破铠甲		
26364	491		悍阳铠甲		
26365	491		驰军铠甲		
26366	491		绘泉上衣		
26367	491		聚海上衣		
26368	491		万虹上衣		
26369	491		愈枯上衣		
26370	1145		觅山护腿		
26371	1145		逆云下装		
26372	1145		浮坤下装		
26373	1145		玉池下装		
26374	1145		和霜下装		
26375	1145		护林腿甲		
26376	1145		悟破护腿		
26377	1145		悍阳护腿		
26378	1145		驰军护腿		
26379	1145		绘泉下装		
26380	1145		聚海下装		
26381	1145		万虹下装		
26382	1145		愈枯下装		
26383	2092		觅山腰带		
26384	2092		逆云腰带		
26385	2092		浮坤腰带		
26386	2092		玉池腰带		
26387	2092		和霜腰带		
26388	2092		护林腰带		
26389	2092		悟破腰带		
26390	2092		悍阳腰带		
26391	2092		驰军腰带		
26392	2092		绘泉腰带		
26393	2092		聚海腰带		
26394	2092		万虹腰带		
26395	2092		愈枯腰带		
26396	2895		觅山头盔		
26397	2895		逆云头饰		
26398	2895		浮坤头饰		
26399	2895		玉池头饰		
26400	2895		和霜头饰		
26401	2895		护林头盔		
26402	2895		悟破头盔		
26403	2895		悍阳头盔		
26404	2895		驰军头盔		
26405	2895		绘泉头饰		
26406	2895		聚海头饰		
26407	2895		万虹头饰		
26408	2895		愈枯头饰		
26409	2474		斩雷		
26410	845		断风		
26411	844		破寒		
26412	520		吞海		
26413	777		绝烟		
26414	781		凝雪		
26415	2885		埋柳		
26416	862		齐木		
26417	823		烬松		
26418	1941		御林		
26419	2859		锁雾		
26420	2860		絮雨		
26421	2890		焚尘		
26422	2892		净土		
26423	2416		拂岳铠甲		
26424	1561		破天上衣		
